Url,rating,IsCity,IsProfile,IsLinks,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id2395,1,1,1,0,466,86,4423,88850,1,68,325,0,1,1,0,1,0.0052448,5.4186047,1033.1395349
https://vk.com/id2408,1,1,0,0,57150,408,91,2247,5,184,1332,1,1,1,0,0,25.4339119,140.0735294,5.5073529
https://vk.com/id2514,1,1,0,1,215027,74,70,2306,6,2588,0,0,1,0,0,0,93.2467476,2905.7702703,31.1621622
https://vk.com/id2591,0,0,0,0,4598,1,230,23828,0,6,0,355,1,0,0,0,0.1929663,4598.0,23828.0
https://vk.com/id2601,1,1,1,0,28150,4519,546,11736,4,645,409,0,1,0,1,0,2.3986026,6.2292543,2.5970347
https://vk.com/id2693,1,1,0,1,181502,1792,194,2031,20,275,0,0,1,0,0,0,89.3658296,101.2845982,1.1333705
https://vk.com/id2909,1,1,0,0,329,119,51,646,2,35,263,1,1,0,0,0,0.5092879,2.7647059,5.4285714
https://vk.com/id2926,1,1,0,0,8,13,1053,8568,0,4,35,1,1,1,0,0,0.0009337,0.6153846,659.0769231
https://vk.com/id2962,1,1,0,1,1996,2670,630,23537,29,1670,0,0,1,1,0,0,0.0848027,0.7475655,8.8153558
https://vk.com/id2982,1,1,0,0,257,10,44,1252,1,1,0,0,1,0,0,0,0.2052716,25.7,125.2
https://vk.com/id2988,1,1,0,0,43150,499,88,2752,10,87,0,0,1,0,0,0,15.6795058,86.4729459,5.5150301
https://vk.com/id3006,1,1,1,0,79,9,1944,28639,0,1,58,22,1,0,1,1,0.0027585,8.7777778,3182.1111111
https://vk.com/id3022,1,1,0,0,145,361,70,573,1,438,495,0,1,1,0,0,0.2530541,0.401662,1.5872576
https://vk.com/id3037,1,1,0,0,552,105,32,1120,0,328,118,0,1,0,0,0,0.4928571,5.2571429,10.6666667
https://vk.com/id3062,1,1,0,0,179,167,63,779,2,122,0,1,1,1,0,0,0.2297818,1.0718563,4.6646707
https://vk.com/id3074,1,1,1,0,143,275,27,416,4,0,0,0,1,0,0,1,0.34375,0.52,1.5127273
https://vk.com/id3116,1,1,0,0,213,671,153,5234,0,25,0,0,1,0,0,0,0.0406955,0.3174367,7.8002981
https://vk.com/id3172,1,1,0,0,432,38,466,4625,0,123,0,0,1,0,0,0,0.0934054,11.3684211,121.7105263
https://vk.com/id3175,1,1,0,0,72,2,20,330,0,1,0,1,1,0,0,0,0.2181818,36.0,165.0
https://vk.com/id3209,1,1,1,1,942,776,169,4553,2,298,1295,0,1,0,1,1,0.2068966,1.2139175,5.867268
https://vk.com/id3363,1,1,0,1,166,557,15,455,4,15,0,1,1,1,0,0,0.3648352,0.2980251,0.8168761
https://vk.com/id3450,1,1,0,0,1519,709,2777,33140,1,40,0,0,1,1,0,0,0.0458358,2.1424542,46.74189
https://vk.com/id3727,1,1,0,1,983,602,190,3031,1,52,0,2,1,0,0,0,0.3243154,1.6328904,5.0348837
https://vk.com/id3741,1,1,0,1,61505,229,43,733,6,264,492,0,1,0,0,0,83.9085948,268.580786,3.2008734
https://vk.com/id3756,1,1,0,1,181,40,855,31935,0,0,0,0,1,0,0,0,0.0056678,4.525,798.375
https://vk.com/id3809,1,1,0,0,115044,741,242,4589,0,286,0,0,1,1,0,0,25.0695141,155.2550607,6.1929825
https://vk.com/id3853,1,1,0,0,391,268,33,908,7,76,0,0,1,1,0,0,0.4306167,1.4589552,3.3880597
https://vk.com/id3878,1,1,0,0,145,142,15,498,0,79,0,0,1,0,0,0,0.2911647,1.0211268,3.5070423
https://vk.com/id3936,1,1,1,0,82,114,39,484,1,3,59,0,1,0,0,1,0.1694215,0.7192982,4.245614
https://vk.com/id3959,1,0,1,0,238,6,41,436,0,0,0,0,1,1,0,1,0.5458716,39.6666667,72.6666667
https://vk.com/id4041,0,1,0,0,150,6,4118,191004,0,4,0,0,1,0,0,0,0.0007853,25.0,31834.0
https://vk.com/id4192,1,1,0,1,338,313,276,1834,11,62,0,0,1,0,0,0,0.1842966,1.0798722,5.8594249
https://vk.com/id4265,1,1,0,0,51505,296,97,842,18,145,0,0,1,0,0,0,61.1698337,174.0033784,2.8445946
https://vk.com/id4305,0,0,0,0,57,1,16,789,0,7,0,0,1,1,0,0,0.0722433,57.0,789.0
https://vk.com/id4307,1,1,1,0,153,15,3,235,0,11,26,1,1,0,0,1,0.6510638,10.2,15.6666667
https://vk.com/id4432,1,1,0,0,245,1149,61,419,7,39,0,0,1,1,0,0,0.5847255,0.2132289,0.3646649
https://vk.com/id4481,1,1,0,0,3150150,1,34,723,0,175,217,0,1,0,0,0,4357.0539419,3150150.0,723.0
https://vk.com/id4516,1,1,0,0,667,71,86,1481,1,11,1,0,1,1,0,0,0.4503714,9.3943662,20.8591549
https://vk.com/id4564,1,1,0,1,257,45,148,1182,2,421,1930,0,1,1,0,0,0.2174281,5.7111111,26.2666667
https://vk.com/id4579,1,1,1,1,215052,763,273,2581,5,282,3586,0,1,0,1,1,83.3211933,281.8505898,3.3826999
https://vk.com/id4601,1,1,0,0,11503,14,79,2872,1,21,12,479,1,0,0,0,4.0052228,821.6428571,205.1428571
https://vk.com/id4630,1,1,0,0,173,1207,59,1126,16,156,0,0,1,0,0,0,0.1536412,0.1433306,0.9328915
https://vk.com/id4653,1,1,0,0,522,468,68,2371,2,80,0,1,1,0,0,0,0.2201603,1.1153846,5.0662393
https://vk.com/id4655,1,1,0,0,322,43,45,325,0,281,0,0,1,0,0,0,0.9907692,7.4883721,7.5581395
https://vk.com/id4680,1,1,0,1,51503,462,141,6,0,535,0,0,1,1,0,0,8583.8333333,111.478355,0.012987
https://vk.com/id4689,0,1,0,0,1,159,3079,11755,11,8,782,2,1,0,0,0,8.51e-05,0.0062893,73.9308176
https://vk.com/id4731,1,1,1,0,143,315,3248,58247,1,195,491,4,1,1,1,1,0.0024551,0.4539683,184.9111111
https://vk.com/id4785,1,1,0,0,316,5,25,272,0,0,0,0,1,0,0,0,1.1617647,63.2,54.4
https://vk.com/id4862,1,1,0,1,226,11,137,1990,2,153,124,0,1,0,0,0,0.1135678,20.5454545,180.9090909
https://vk.com/id4916,1,1,0,1,161,12,75,2674,2,7,0,0,1,1,0,0,0.0602094,13.4166667,222.8333333
https://vk.com/id4929,1,0,0,0,217,14,157,1971,0,100,482,0,1,0,0,0,0.1100964,15.5,140.7857143
https://vk.com/id5067,1,1,0,1,27150,412,34,838,3,35,134,10,1,1,0,0,32.398568,65.8980583,2.0339806
https://vk.com/id5100,1,1,1,0,587,1334,40,807,18,43,186,0,1,0,1,1,0.7273854,0.44003,0.6049475
https://vk.com/id5191,1,1,0,0,147,88,15,79,0,1,0,1,1,0,0,0,1.8607595,1.6704545,0.8977273
https://vk.com/id5278,1,1,0,0,229,80,150,1031,2,38,53,0,1,0,0,0,0.2221145,2.8625,12.8875
https://vk.com/id5385,1,1,1,0,215,2467,145,3375,26,63,1031,0,1,0,0,1,0.0637037,0.0871504,1.3680584
https://vk.com/id5394,1,1,0,1,399,17,651,28126,1,722,0,0,1,1,0,0,0.0141862,23.4705882,1654.4705882
https://vk.com/id5429,1,1,0,0,252,76,102,1343,2,101,0,1,1,0,0,0,0.1876396,3.3157895,17.6710526
https://vk.com/id5467,1,1,0,0,245,74,64,333,1,35,0,1,1,1,0,0,0.7357357,3.3108108,4.5
https://vk.com/id5487,1,1,0,0,31501,2,291,387,0,13,0,0,1,0,0,0,81.3979328,15750.5,193.5
https://vk.com/id5509,1,0,0,0,1,1,22,322,0,0,0,44,1,0,0,0,0.0031056,1.0,322.0
https://vk.com/id5595,1,1,0,1,354,575,580,27168,5,7182,0,0,1,0,0,0,0.01303,0.6156522,47.2486957
https://vk.com/id5601,1,1,1,0,55,734,16,441,2,18,248,1,1,0,1,1,0.1247166,0.0749319,0.6008174
https://vk.com/id5665,1,1,1,0,5150,15,3316,52714,0,233,0,0,1,0,0,1,0.097697,343.3333333,3514.2666667
https://vk.com/id5792,1,1,1,0,115018,143,239,2255,3,251,0,0,1,0,1,1,51.005765,804.3216783,15.7692308
https://vk.com/id5927,1,1,0,0,244,190,72,1177,2,1111,2608,0,1,0,0,0,0.2073067,1.2842105,6.1947368
https://vk.com/id5936,1,0,0,0,41150,53,41,610,1,173,866,0,1,0,0,0,67.4590164,776.4150943,11.509434
https://vk.com/id5944,1,1,1,1,876,256,201,3409,3,144,0,0,1,0,1,1,0.2569669,3.421875,13.3164062
https://vk.com/id5997,1,1,0,1,414,103,50,1179,0,65,0,1,1,1,0,0,0.351145,4.0194175,11.4466019
https://vk.com/id6111,1,1,1,0,2,35,53,5455,1,22,0,2046,0,0,0,0,0.0003666,0.0571429,155.8571429
https://vk.com/id6181,1,1,1,1,563,292,328,69588,4,93,0,0,1,1,1,1,0.0080905,1.9280822,238.3150685
https://vk.com/id6208,1,1,0,0,88150,299,22,1482,1,76,0,0,1,1,0,0,59.4804318,294.8160535,4.9565217
https://vk.com/id6233,1,1,0,1,33150,2643,18,747,3,212,1304,0,1,0,0,0,44.37751,12.5425653,0.2826334
https://vk.com/id6242,1,1,0,0,139,76,89,313,0,77,0,4,1,0,0,0,0.4440895,1.8289474,4.1184211
https://vk.com/id6252,1,1,0,1,365,24,1,566,0,12,1730,0,1,1,0,0,0.6448763,15.2083333,23.5833333
https://vk.com/id6279,1,1,0,1,366,471,47,267,1,48,0,0,1,1,0,0,1.3707865,0.7770701,0.566879
https://vk.com/id6320,1,1,0,0,367,245,74,1721,3,354,943,0,1,0,0,0,0.2132481,1.4979592,7.0244898
https://vk.com/id6383,1,1,1,0,299,341,44,19075,7,87,0,3,1,1,0,1,0.015675,0.8768328,55.9384164
https://vk.com/id6404,1,1,0,0,115,12,7,80,1,17,11,1,1,0,0,0,1.4375,9.5833333,6.6666667
https://vk.com/id6495,1,1,0,0,31505,541,32,680,11,38,242,0,1,0,0,0,46.3308824,58.2347505,1.2569316
https://vk.com/id6557,1,1,1,0,433,43,146,37436,0,12,210,15,1,1,0,0,0.0115664,10.0697674,870.6046512
https://vk.com/id6586,1,1,0,0,32,6,50,481,0,310,0,0,1,0,0,0,0.0665281,5.3333333,80.1666667
https://vk.com/id6639,1,1,0,0,28150,515,47,1115,6,79,2823,1,1,0,0,0,25.2466368,54.6601942,2.1650485
https://vk.com/id6646,1,1,0,0,246,337,43,871,11,42,0,0,1,0,0,0,0.282434,0.7299703,2.5845697
https://vk.com/id6673,1,1,1,0,96,13,3251,8284,1,48,72,402,1,1,0,0,0.0115886,7.3846154,637.2307692
https://vk.com/id6689,1,1,0,0,71507,63,145,3505,7,519,219,0,1,1,0,0,20.4014265,1135.031746,55.6349206
https://vk.com/id6698,1,1,1,0,53,14,19,210,1,116,291,0,1,0,0,1,0.252381,3.7857143,15.0
https://vk.com/id6717,1,1,0,0,653,1833,34,551,22,30,0,1,1,0,0,0,1.185118,0.3562466,0.3006001
https://vk.com/id6730,1,1,0,1,21501,497,70,1450,0,84,270,0,1,0,0,0,14.8282759,43.2615694,2.917505
https://vk.com/id6808,1,1,1,0,292,319,35,710,10,160,132,0,1,1,0,1,0.4112676,0.9153605,2.2257053
https://vk.com/id6821,1,1,0,0,56,64,2593,3637,1,0,0,0,1,0,0,0,0.0153973,0.875,56.828125
https://vk.com/id6840,1,0,0,0,1133,160,41,560,6,34,0,1,1,0,0,0,2.0232143,7.08125,3.5
https://vk.com/id6940,1,1,0,0,168,178,29,204,5,8,250,0,1,0,0,0,0.8235294,0.9438202,1.1460674
https://vk.com/id6976,1,1,0,0,268,94,41,734,7,21,0,1,1,0,0,0,0.3651226,2.8510638,7.8085106
https://vk.com/id6979,1,1,0,1,2296,298,12,1123,0,62,2115,0,1,1,0,0,2.0445236,7.704698,3.7684564
https://vk.com/id6994,1,0,1,1,63,5,507,4701,0,80,0,0,1,1,0,0,0.0134014,12.6,940.2
https://vk.com/id7058,1,1,0,0,569,701,44,1274,18,21,0,3,1,0,0,0,0.4466248,0.8116976,1.8174037
https://vk.com/id7226,1,0,1,0,2150,16,663,17064,1,10,131,149,1,0,0,0,0.1259962,134.375,1066.5
https://vk.com/id7276,1,1,0,1,298,17,14,191,0,226,0,1,1,0,0,0,1.5602094,17.5294118,11.2352941
https://vk.com/id7338,1,1,0,1,295,29,115,889,1,121,190,0,1,1,0,0,0.3318335,10.1724138,30.6551724
https://vk.com/id7391,1,1,1,1,2617,295,79,22107,0,322,1434,1,1,1,1,1,0.1183788,8.8711864,74.9389831
https://vk.com/id7405,1,1,1,0,455,186,161,1271,12,15,0,0,1,1,1,1,0.3579858,2.4462366,6.8333333
https://vk.com/id7434,1,1,0,0,884,127,83,6356,0,239,0,0,1,0,0,0,0.1390812,6.9606299,50.0472441
https://vk.com/id7525,1,1,0,1,663,338,648,6317,2,1943,1539,1,1,0,0,0,0.1049549,1.9615385,18.6893491
https://vk.com/id7556,1,1,0,0,618,1027,78,1092,27,519,1391,0,1,0,0,0,0.5659341,0.6017527,1.0632911
https://vk.com/id7576,1,0,1,0,192,67,50,713,0,0,0,1,1,0,0,0,0.2692847,2.8656716,10.641791
https://vk.com/id7743,1,1,0,0,11150,3,12,190,1,12,584,0,1,0,0,0,58.6842105,3716.6666667,63.3333333
https://vk.com/id7751,1,0,0,0,427,59,11,196,1,2,0,4,1,0,0,0,2.1785714,7.2372881,3.3220339
https://vk.com/id7757,1,1,0,1,182,383,53,425,4,46,353,0,1,1,0,0,0.4282353,0.4751958,1.1096606
https://vk.com/id7789,1,1,0,0,749,1361,39,653,39,19,0,0,1,0,0,0,1.1470138,0.5503306,0.4797943
https://vk.com/id7796,1,1,0,0,597,11,204,2280,1,1372,0,0,1,0,0,0,0.2618421,54.2727273,207.2727273
https://vk.com/id7807,1,1,0,0,664,559,27,413,0,194,789,0,1,0,0,0,1.6077482,1.1878354,0.7388193
https://vk.com/id7808,1,1,0,0,198,16,27,578,1,78,0,0,1,0,0,0,0.3425606,12.375,36.125
https://vk.com/id7823,1,1,1,1,236,1377,9,450,22,71,0,1,1,0,1,1,0.5244444,0.1713871,0.3267974
https://vk.com/id7842,1,1,0,0,19150,438,24,126,3,4,0,1,1,0,0,0,151.984127,43.7214612,0.2876712
https://vk.com/id7929,0,1,0,0,3150150,1,50,500,0,6,203,0,1,0,0,0,6300.3,3150150.0,500.0
https://vk.com/id7960,0,1,0,0,371,14,93,1837,0,290,0,0,1,0,0,0,0.2019597,26.5,131.2142857
https://vk.com/id7982,1,1,1,0,57150,8,977,105298,0,383,0,0,1,0,1,0,0.5427454,7143.75,13162.25
https://vk.com/id8004,1,1,0,0,251,24,85,410,1,15,162,0,1,1,0,0,0.6121951,10.4583333,17.0833333
https://vk.com/id8127,1,1,1,1,224,1731,35,376,10,80,711,0,1,1,0,1,0.5957447,0.129405,0.2172155
https://vk.com/id8140,1,0,0,0,21507,7,135,1034,0,619,521,3,1,0,0,0,20.7998066,3072.4285714,147.7142857
https://vk.com/id8149,1,1,0,0,125,119,64,523,3,4,278,2,1,0,0,0,0.2390057,1.0504202,4.394958
https://vk.com/id8159,1,1,0,1,61505,878,451,7888,1,1622,0,3,1,0,0,0,7.797287,70.0512528,8.9840547
https://vk.com/id8164,1,1,0,0,31503,19,13,908,0,4,0,438,1,0,0,0,34.6949339,1658.0526316,47.7894737
https://vk.com/id8194,1,1,0,0,150,4,41,2175,0,10,348,1,1,0,0,0,0.0689655,37.5,543.75
https://vk.com/id8224,1,1,1,0,651,870,49,932,8,70,253,226,1,1,0,1,0.6984979,0.7482759,1.0712644
https://vk.com/id8293,1,1,1,0,25150,69,41,1451,0,85,365,0,1,0,0,1,17.3328739,364.4927536,21.0289855
https://vk.com/id8294,1,1,1,0,75,47,19,53,1,11,52,0,1,0,0,1,1.4150943,1.5957447,1.1276596
https://vk.com/id8298,1,1,0,0,842150,38,2040,15451,1,0,0,1131,1,1,0,0,54.5045628,22161.8421053,406.6052632
https://vk.com/id8361,1,1,0,0,277,17,89,1373,1,37,0,0,1,1,0,0,0.201748,16.2941176,80.7647059
https://vk.com/id8418,0,0,1,0,4,16,1571,4282,1,0,1,1,1,0,0,0,0.0009341,0.25,267.625
https://vk.com/id8436,0,0,0,0,5,66,2537,23256,2,1,1,1,1,0,0,0,0.000215,0.0757576,352.3636364
https://vk.com/id8479,1,1,0,1,116,568,23,75,0,100,0,1246,1,1,0,0,1.5466667,0.2042254,0.1320423
https://vk.com/id8505,1,1,1,1,314,2271,157,2195,36,378,653,0,1,1,0,1,0.1430524,0.1382651,0.9665346
https://vk.com/id8590,1,1,0,0,328,49,10,670,0,234,256,0,1,0,0,0,0.4895522,6.6938776,13.6734694
https://vk.com/id8597,1,1,0,1,115017,1153,976,8024,8,665,0,0,1,1,0,0,14.3341226,99.7545533,6.9592368
https://vk.com/id8625,1,1,0,1,371,564,216,2787,7,241,0,0,1,0,0,0,0.133118,0.6578014,4.9414894
https://vk.com/id8722,1,1,0,1,15150,3,38,768,0,455,1304,0,1,0,0,0,19.7265625,5050.0,256.0
https://vk.com/id8723,1,1,0,0,31508,79,92,14,1,147,0,0,1,0,0,0,2250.5714286,398.835443,0.1772152
https://vk.com/id8727,1,0,0,1,4,13,2929,7448,0,0,0,0,1,0,0,0,0.0005371,0.3076923,572.9230769
https://vk.com/id8732,1,1,0,0,18150,112,14,197,3,9,0,0,1,1,0,0,92.1319797,162.0535714,1.7589286
https://vk.com/id8738,1,1,0,0,128,37,126,2338,0,53,118,8,1,0,0,0,0.0547476,3.4594595,63.1891892
https://vk.com/id8751,1,1,0,0,224,87,15,1127,4,19,0,0,1,1,0,0,0.1987578,2.5747126,12.954023
https://vk.com/id8752,1,1,0,1,215079,238,266,35597,1,14,0,0,1,0,0,0,6.0420541,903.6932773,149.5672269
https://vk.com/id8759,1,1,0,1,11503,38,95,1797,0,44,0,1,1,0,0,0,6.4012243,302.7105263,47.2894737
https://vk.com/id8805,1,1,0,0,21509,95,28,267,4,2,0,0,1,0,0,0,80.5580524,226.4105263,2.8105263
https://vk.com/id8810,1,1,0,1,588,3183,8,384,15,9,0,7,1,0,0,0,1.53125,0.1847314,0.1206409
https://vk.com/id8848,1,1,0,0,666,862,47,734,16,156,441,1,1,0,0,0,0.9073569,0.7726218,0.8515081
https://vk.com/id8881,1,1,0,0,298,5,49,387,0,14,0,0,1,0,0,0,0.7700258,59.6,77.4
https://vk.com/id8932,0,0,1,0,3986,15,2,1343,0,2,0,2242,1,0,0,0,2.9679821,265.7333333,89.5333333
https://vk.com/id8936,1,1,0,1,855,218,68,606,0,1284,398,11,1,1,0,0,1.4108911,3.9220183,2.7798165
https://vk.com/id9155,1,0,0,1,241,1699,66,289,13,0,0,0,1,0,0,0,0.83391,0.1418481,0.1701001
https://vk.com/id9164,1,1,0,0,186,428,23,352,9,130,926,0,1,1,0,0,0.5284091,0.4345794,0.8224299
https://vk.com/id9203,1,1,0,1,715,9,315,3205,0,19,1229,0,1,0,0,0,0.2230889,79.4444444,356.1111111
https://vk.com/id9246,1,1,1,1,78,337,260,5443,4,156,0,0,1,0,1,1,0.0143303,0.231454,16.1513353
https://vk.com/id9259,1,1,1,0,125,489,35,158,20,59,11,1,1,1,1,1,0.7911392,0.2556237,0.3231084
https://vk.com/id9412,1,1,0,0,3144,656,479,3560,10,3412,0,0,1,0,0,0,0.8831461,4.7926829,5.4268293
https://vk.com/id9435,1,1,0,1,436,137,252,1866,5,323,1144,4,1,1,0,0,0.2336549,3.1824818,13.620438
https://vk.com/id9447,1,1,1,0,169,45,137,124034,1,0,0,15,1,1,0,0,0.0013625,3.7555556,2756.3111111
https://vk.com/id9478,1,1,0,0,1787,2670,308,9950,9,473,0,0,1,0,0,0,0.179598,0.6692884,3.7265918
https://vk.com/id9517,1,1,0,1,98,129,39,616,0,496,577,40,1,0,0,0,0.1590909,0.7596899,4.7751938
https://vk.com/id9559,1,1,1,0,177,16,22,280,0,11,87,0,1,0,0,1,0.6321429,11.0625,17.5
https://vk.com/id9564,0,1,1,0,297,61,17,584,0,4,31,1,1,1,0,1,0.5085616,4.8688525,9.5737705
https://vk.com/id9567,1,1,0,0,281,435,49,423,2,52,132,0,1,0,0,0,0.6643026,0.645977,0.9724138
https://vk.com/id9571,1,1,1,1,11508,64,4423,15285,0,2,32,0,1,0,0,1,0.752895,179.8125,238.828125
https://vk.com/id9583,0,1,0,0,49,13,115,4953,1,59,0,1668,1,1,0,0,0.009893,3.7692308,381.0
https://vk.com/id9585,1,1,0,0,632,61,38,301,0,19,0,1,1,1,0,0,2.0996678,10.3606557,4.9344262
https://vk.com/id9620,1,1,0,0,255,1,41,571,0,37,1308,1,1,0,0,0,0.4465849,255.0,571.0
https://vk.com/id9636,1,1,1,1,1492,320,149,1247,2,76,306,1,1,1,1,1,1.1964715,4.6625,3.896875
https://vk.com/id9700,1,1,0,0,359,684,31,500,17,50,1556,0,1,0,0,0,0.718,0.5248538,0.7309942
https://vk.com/id9713,1,1,0,1,457,241,28,499,3,77,101,0,1,0,0,0,0.9158317,1.8962656,2.0705394
https://vk.com/id9734,1,1,0,0,184,403,260,1125,7,94,0,0,1,0,0,0,0.1635556,0.4565757,2.7915633
https://vk.com/id9739,1,1,0,1,834,503,28,68,22,171,279,1,1,1,0,0,12.2647059,1.6580517,0.1351889
https://vk.com/id9806,1,1,0,1,194,1,412,1162,0,4,0,1,1,1,0,0,0.1669535,194.0,1162.0
https://vk.com/id9850,1,1,0,1,995150,111,231,469,0,90,0,0,1,0,0,0,2121.8550107,8965.3153153,4.2252252
https://vk.com/id9941,1,1,1,1,253,185,66,676,1,286,860,0,1,0,0,1,0.3742604,1.3675676,3.6540541
https://vk.com/id10069,1,1,0,1,628,542,106,1041,2,194,568,0,1,0,0,0,0.6032661,1.1586716,1.9206642
https://vk.com/id10186,1,1,0,0,228,47,38,988,1,137,0,0,1,0,0,0,0.2307692,4.8510638,21.0212766
https://vk.com/id10205,1,1,0,0,228,42,14,2952,0,150,718,401,1,1,0,0,0.0772358,5.4285714,70.2857143
https://vk.com/id10287,1,1,0,0,249,1,11,250,0,433,0,0,1,0,0,0,0.996,249.0,250.0
https://vk.com/id10365,1,1,1,0,68150,2494,114,843,23,94,626,0,1,0,1,1,80.8422301,27.3255814,0.3380112
https://vk.com/id10437,1,1,0,0,2747,252,130,1251,5,207,0,1,1,0,0,0,2.1958433,10.9007937,4.9642857
https://vk.com/id10606,1,1,0,0,61,254,2224,37818,1,9,143,22,1,0,0,0,0.001613,0.2401575,148.8897638
https://vk.com/id10646,1,1,0,0,398,33,10,170,0,18,170,0,1,0,0,0,2.3411765,12.0606061,5.1515152
https://vk.com/id10671,1,1,0,0,446,1562,2064,1898,12,1248,0,1079,1,1,0,0,0.2349842,0.2855314,1.2151088
https://vk.com/id10678,1,1,0,1,233,19,18,154,2,34,0,0,1,0,0,0,1.512987,12.2631579,8.1052632
https://vk.com/id10741,1,1,1,1,355,135,238,1100,3,6,111,0,1,1,0,1,0.3227273,2.6296296,8.1481481
https://vk.com/id10811,1,1,0,0,115076,142,31,387,4,1538,0,0,1,1,0,0,297.3540052,810.3943662,2.7253521
https://vk.com/id10825,1,1,0,0,485,8,31,727,0,58,479,4,1,1,0,0,0.6671252,60.625,90.875
https://vk.com/id10917,1,1,0,0,433,297,49,2020,2,209,1886,0,1,1,0,0,0.2143564,1.4579125,6.8013468
https://vk.com/id11014,1,1,0,0,135,44,76,2313,3,7,0,0,1,0,0,0,0.0583658,3.0681818,52.5681818
https://vk.com/id11081,1,1,0,0,457,146,90,1435,2,972,0,0,1,0,0,0,0.3184669,3.130137,9.8287671
https://vk.com/id11134,1,1,0,1,361,37,24,1852,0,31,0,1,1,0,0,0,0.1949244,9.7567568,50.0540541
https://vk.com/id11303,1,1,0,0,186,21,210,17621,3,240,0,1,1,0,0,0,0.0105556,8.8571429,839.0952381
https://vk.com/id11305,1,1,0,1,47150,48,60,484,1,32,119,0,1,0,0,0,97.4173554,982.2916667,10.0833333
https://vk.com/id11316,1,1,1,0,6363,21,1584,70454,1,4,3,0,1,1,0,0,0.0903142,303.0,3354.952381
https://vk.com/id11414,1,1,0,0,842,973,310,3756,7,739,1320,0,1,0,0,0,0.2241747,0.8653649,3.8602261
https://vk.com/id11572,1,1,0,0,169,5,15,306,1,0,0,0,1,0,0,0,0.5522876,33.8,61.2
https://vk.com/id11717,1,1,0,0,255,172,193,646,0,235,0,0,1,0,0,0,0.3947368,1.4825581,3.755814
https://vk.com/id11728,1,1,0,0,267,13,8,195,1,171,0,0,1,0,0,0,1.3692308,20.5384615,15.0
https://vk.com/id11840,1,1,0,0,156,102,18,21,2,9,23,0,1,0,0,0,7.4285714,1.5294118,0.2058824
https://vk.com/id11979,1,0,0,0,11506,57,60,3273,1,237,0,0,1,0,0,0,3.5154293,201.8596491,57.4210526
https://vk.com/id12120,1,0,0,0,187,115,131,2114,0,523,0,0,1,0,0,0,0.0884579,1.626087,18.3826087
https://vk.com/id12131,1,1,0,0,44150,100,30,764,0,63,0,1,1,0,0,0,57.7879581,441.5,7.64
https://vk.com/id12285,1,1,0,0,41503,62,22,446,0,34,30,0,1,1,0,0,93.0560538,669.4032258,7.1935484
https://vk.com/id12332,1,1,1,1,389,333,763,5374,0,265,1667,0,1,0,0,1,0.0723856,1.1681682,16.1381381
https://vk.com/id12395,1,1,0,1,166,10681,169,5834,21,293,915,0,1,0,0,0,0.0284539,0.0155416,0.5462035
https://vk.com/id12432,1,1,0,0,23150,36,108,521,0,50,0,0,1,0,0,0,44.4337812,643.0555556,14.4722222
https://vk.com/id12452,1,1,1,0,464,34,27,672,0,13,1313,3,1,0,0,1,0.6904762,13.6470588,19.7647059
https://vk.com/id12631,1,0,0,1,150,11,4051,23108,1,6,0,4,1,0,0,0,0.0064913,13.6363636,2100.7272727
https://vk.com/id12748,1,1,1,0,478,9,3183,20194,1,0,0,952,1,1,1,0,0.0236704,53.1111111,2243.7777778
https://vk.com/id12811,1,1,0,0,425,8,39,423,0,1,0,1,1,0,0,0,1.0047281,53.125,52.875
https://vk.com/id12869,1,1,0,0,388,11,27,365,0,1,0,2,1,1,0,0,1.0630137,35.2727273,33.1818182
https://vk.com/id12877,1,1,0,0,97,541,42,1029,8,226,0,0,1,1,0,0,0.0942663,0.1792976,1.9020333
https://vk.com/id12919,1,1,0,0,115075,633,102,575,0,256,1425,1,1,0,0,0,200.1304348,181.793049,0.9083728
https://vk.com/id12939,1,1,0,0,155,127,20,361,1,315,0,0,1,1,0,0,0.4293629,1.2204724,2.8425197
https://vk.com/id12957,1,1,0,0,72150,5,72,674,0,3,650,0,1,0,0,0,107.0474777,14430.0,134.8
https://vk.com/id12982,1,1,0,1,922,149,76,860,9,57,131,16,1,1,0,0,1.072093,6.1879195,5.7718121
https://vk.com/id12983,1,1,1,0,346,443,101,2161,5,382,1262,0,1,1,0,1,0.1601111,0.7810384,4.8781038
https://vk.com/id13004,1,1,0,0,11504,8,80,804,0,254,823,1,1,1,0,0,14.3084577,1438.0,100.5
https://vk.com/id13046,1,1,0,0,874,536,102,1998,9,128,855,0,1,1,0,0,0.4374374,1.630597,3.7276119
https://vk.com/id13126,1,0,1,0,338,34,1126,2410,1,5,3,20,1,0,0,1,0.140249,9.9411765,70.8823529
https://vk.com/id13137,1,1,0,0,364,73,116,1092,0,122,835,0,1,1,0,0,0.3333333,4.9863014,14.9589041
https://vk.com/id13152,1,1,0,0,239,153,230,2081,0,95,713,0,1,0,0,0,0.1148486,1.5620915,13.6013072
https://vk.com/id13362,1,1,1,1,288,112,54,344,0,59,0,0,1,1,1,1,0.8372093,2.5714286,3.0714286
