Url,rating,Surname,IsCity,IsProfile,IsPrivate,IsLinks,IsPhone,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,UserVideosCount,Verified,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id989390,false,Gagarina,1,0,0,0,0,1968,6,4472,499,0,50,42,0,0,48,1,0,0,0,3.9438878,328.0,83.1666667
https://vk.com/id989794,true,Anatolyev,1,0,0,0,0,59,113,41,83,1,19,0,0,0,0,1,1,0,0,0.7108434,0.5221239,0.7345133
https://vk.com/id1010365,true,Olishevsky,0,0,0,0,0,342,22,153,392,0,332,486,0,0,1,1,0,0,0,0.872449,15.5454545,17.8181818
https://vk.com/id1020726,true,Chernenko,1,0,0,1,0,356,18,136,459,0,96,0,0,0,4,1,0,0,0,0.7755991,19.7777778,25.5
https://vk.com/id1026182,true,Shevlyakova,1,1,0,0,0,2491,658,74,27,2,50,0,0,0,0,1,1,1,0,92.2592593,3.7857143,0.0410334
https://vk.com/id1026796,true,Zakharenko,0,0,0,0,0,122,46,268,191,0,175,0,0,0,0,1,0,0,0,0.6387435,2.6521739,4.1521739
https://vk.com/id1042339,true,Pereverzev,1,0,0,0,0,111,25,12,102,2,16,131,0,0,0,1,1,0,0,1.0882353,4.44,4.08
https://vk.com/id1048705,true,Nikolaeva,1,1,0,1,0,332,932,273,877,15,1509,319,0,0,0,1,0,1,1,0.3785633,0.3562232,0.9409871
https://vk.com/id1072765,true,Gurikov,1,0,0,1,0,915,297,230,1002,2,84,0,0,0,0,1,1,0,0,0.9131737,3.0808081,3.3737374
https://vk.com/id1103861,true,Porokhin,1,0,0,1,0,1014,1116,144,422,7,2533,0,0,0,0,1,0,0,0,2.4028436,0.9086022,0.3781362
https://vk.com/id1130100,true,Kononyuk,1,0,0,0,0,334,38,30,95,1,135,142,0,0,1,1,0,0,0,3.5157895,8.7894737,2.5
https://vk.com/id1154243,true,Rozanov,1,0,0,0,0,242,25,388,368,0,15,0,0,0,0,1,0,0,0,0.6576087,9.68,14.72
https://vk.com/id1171181,true,Bulgakov,1,1,0,1,0,77,483,189,159,14,253,1437,0,0,0,1,1,1,1,0.4842767,0.1594203,0.3291925
https://vk.com/id1185291,true,Yakovleva,1,0,0,0,0,107,3,972,2232,2,481,0,0,0,0,1,1,0,0,0.0479391,35.6666667,744.0
https://vk.com/id1204097,true,Rozanova,1,0,0,0,0,1619,542,669,1226,3,3015,1147,0,0,0,1,0,0,0,1.3205546,2.9870849,2.2619926
https://vk.com/id1222232,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id1232904,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id1243783,true,Vasilkevich,1,0,0,1,0,531,141,150,240,10,108,584,0,0,0,1,1,0,0,2.2125,3.7659574,1.7021277
https://vk.com/id1246719,true,Voytovich,1,0,0,1,0,280,48,66,218,0,203,338,0,0,15,1,0,0,0,1.2844037,5.8333333,4.5416667
https://vk.com/id1256807,true,Elagin,1,0,0,0,0,475,39,140,401,1,49,188,0,0,0,1,1,0,0,1.1845387,12.1794872,10.2820513
https://vk.com/id1280865,true,Napolov,1,0,0,0,0,153,207,182,116,8,213,273,0,0,0,1,0,0,0,1.3189655,0.7391304,0.5603865
https://vk.com/id1280942,true,Sergeevich,1,0,0,0,0,916,38,43,364,0,879,0,0,0,0,1,0,0,0,2.5164835,24.1052632,9.5789474
https://vk.com/id1327235,true,Kuznetsov,1,0,0,0,0,561,377,155,512,9,216,0,0,0,5,1,1,0,0,1.0957031,1.4880637,1.3580902
https://vk.com/id1336482,true,Rybalkin,1,1,0,0,0,436,1054,96,225,15,2764,254,0,0,0,1,0,0,1,1.9377778,0.4136622,0.2134725
https://vk.com/id1346747,false,Karelina,1,1,0,0,0,443,28,1905,1674,0,0,0,0,0,2,1,0,1,1,0.2646356,15.8214286,59.7857143
https://vk.com/id1356900,true,Tonoyan,0,0,0,0,0,174,164,108,146,0,54,0,0,0,588,1,0,0,0,1.1917808,1.0609756,0.8902439
https://vk.com/id1375425,false,Silady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id1375882,true,Rudnikova,1,0,0,0,0,155,106,127,445,1,31,1119,0,0,0,1,1,0,0,0.3483146,1.4622642,4.1981132
https://vk.com/id1376993,false,Snezhko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id1382282,true,Platunov,1,0,0,0,0,2558,774,97,1054,16,601,1026,0,0,0,1,0,0,0,2.426945,3.3049096,1.3617571
